neighborhood_id,blkgrp_year,gisjoin,percent_inside
321,2010,G41006700321033,6.304
104,2010,G41006700318122,98.44
97,2010,G41006700318122,1.56
51,2010,G41006700317044,99.93
223,2010,G41006700317044,0.07
256,2010,G41006700321032,65.322
259,2010,G41006700321032,34.565
321,2010,G41006700321032,0.113
140,2010,G41000500233002,23.188
43,2010,G41000500233002,13.697
111,2010,G41000500233002,63.115
323,2010,G41005100097011,0
342,2010,G41005100097011,99.803
101,2010,G41005100097011,0.197
99,2010,G41005100103032,58.831
294,2010,G41005100103032,0.085
177,2010,G41005100103032,40.895
189,2010,G41005100103032,0.084
251,2010,G41005100103032,0.105
315,2010,G41005100014001,0.06
328,2010,G41005100014001,99.94
71,2010,G41000500234011,0.066
142,2010,G41000500234011,0.274
127,2010,G41000500234011,13.891
111,2010,G41000500234011,0.02
146,2010,G41000500234011,85.749
221,2010,G41006700316134,8.064
51,2010,G41006700316134,0.197
46,2010,G41006700316134,91.673
32,2010,G41006700316134,0.066
18,2010,G41006700301013,3.73
349,2010,G41006700301013,0
69,2010,G41006700301013,30.05
39,2010,G41006700301013,66.217
429,2010,G41006700301013,0.003
69,2010,G41006700310035,0.006
67,2010,G41006700310035,99.993
35,2010,G41006700310035,0.001
107,2010,G41006700310042,99.964
245,2010,G41006700310042,0.036
365,2010,G41005100031001,100
177,2010,G41005100103051,0.013
189,2010,G41005100103051,0.037
170,2010,G41005100103051,0.884
169,2010,G41005100103051,98.935
200,2010,G41005100103051,0.054
199,2010,G41005100103051,0.078
189,2010,G41005100103053,0.001
169,2010,G41005100103053,12.298
162,2010,G41005100103053,0.547
200,2010,G41005100103053,87.154
328,2010,G41005100015003,0.096
351,2010,G41005100015003,0
325,2010,G41005100015003,99.904
325,2010,G41005100016014,100
436,2010,G41005100016014,0
342,2010,G41005100098041,100
173,2010,G41005100017017,3.773
320,2010,G41005100017017,37.458
314,2010,G41005100017017,58.769
173,2010,G41005100017011,8.195
314,2010,G41005100017011,91.805
38,2010,G41005100104092,91.086
71,2010,G41005100104092,8.914
101,2010,G41005100096042,99.875
77,2010,G41005100096042,0.125
169,2010,G41005100105001,0.24
162,2010,G41005100105001,0.002
200,2010,G41005100105001,1.54
71,2010,G41005100105001,0.011
143,2010,G41005100105001,12.534
199,2010,G41005100105001,85.624
269,2010,G41005100039012,99.929
363,2010,G41005100039012,0.071
269,2010,G41005100039023,0.043
363,2010,G41005100039023,99.957
273,2010,G41005100040013,0.094
272,2010,G41005100040013,99.906
254,2010,G41005100063002,34.46
230,2010,G41005100063002,45.625
161,2010,G41005100063002,19.076
408,2010,G41005100063002,0.347
195,2010,G41005100063002,0.045
217,2010,G41005100063002,0.447
255,2010,G41005100063002,0.001
349,2010,G41005100068021,3.353
194,2010,G41005100068021,2.903
346,2010,G41005100068021,62.972
180,2010,G41005100068021,30.771
68,2010,G41005100089022,99.915
147,2010,G41005100089022,0
0,2010,G41005100089022,0.073
49,2010,G41005100089022,0.011
329,2010,G41005100092012,22.095
344,2010,G41005100092012,77.843
437,2010,G41005100092012,0.062
297,2010,G41005100027013,0.003
292,2010,G41005100027013,0
318,2010,G41005100027013,80.487
281,2010,G41005100027013,19.51
381,2010,G41005100027013,0.001
40,2010,G41005100042001,100
283,2010,G41005100045001,15.983
274,2010,G41005100045001,0.183
358,2010,G41005100045001,82.832
428,2010,G41005100045001,1.003
71,2010,G41005100104021,99.821
143,2010,G41005100104021,0.163
146,2010,G41005100104021,0.017
369,2010,G41005100095011,0.011
367,2010,G41005100095011,0.087
36,2010,G41005100095011,99.885
418,2010,G41005100095011,0.017
358,2010,G41005100049001,100
324,2010,G41005100052001,44.585
291,2010,G41005100052001,0.022
358,2010,G41005100052001,0.004
430,2010,G41005100052001,55.389
358,2010,G41005100049003,100
69,2010,G41006700310054,0
67,2010,G41006700310054,0.244
35,2010,G41006700310054,99.756
35,2010,G41006700310053,100
366,2010,G41006700308052,96.907
258,2010,G41006700308052,3.015
304,2010,G41006700308052,0.078
366,2010,G41006700308034,99.992
304,2010,G41006700308034,0.008
76,2010,G41006700309003,16.392
35,2010,G41006700309003,0
20,2010,G41006700309003,0.536
366,2010,G41006700309003,59.305
97,2010,G41006700309003,23.767
104,2010,G41006700310041,0.561
107,2010,G41006700310041,99.439
21,2010,G41006700321082,15.064
19,2010,G41006700321082,8.496
262,2010,G41006700321082,0.1
373,2010,G41006700321082,76.341
155,2010,G41000500203033,0.012
25,2010,G41000500203033,28.583
154,2010,G41000500203033,0.045
64,2010,G41000500203033,10.503
26,2010,G41000500203033,29.633
14,2010,G41000500203033,0.033
12,2010,G41000500203033,31.189
51,2010,G41006700316142,99.9
24,2010,G41006700316142,0.1
285,2010,G41000500205052,2.349
61,2010,G41000500205052,0.463
131,2010,G41000500205052,71.036
37,2010,G41000500205052,0.01
130,2010,G41000500205052,0.024
136,2010,G41000500205052,0.243
55,2010,G41000500221011,100
3,2010,G41006700305012,0.121
65,2010,G41006700305012,93.112
20,2010,G41006700305012,6.767
61,2010,G41000500218022,56.889
37,2010,G41000500218022,43.111
37,2010,G41000500218011,100
300,2010,G41000500221072,90.486
301,2010,G41000500221072,9.514
61,2010,G41000500217002,80.628
131,2010,G41000500217002,1.273
37,2010,G41000500217002,18.099
412,2010,G41006700324092,100
145,2010,G41000500229053,99.165
149,2010,G41000500229053,0.835
140,2010,G41000500235005,99.407
142,2010,G41000500235005,0.593
112,2010,G41000500236001,0.048
115,2010,G41000500236001,86.729
78,2010,G41000500236001,13.223
107,2010,G41006700318153,0.066
245,2010,G41006700318153,99.501
67,2010,G41006700318153,0.301
32,2010,G41006700318153,0.133
366,2010,G41006700320051,99.574
70,2010,G41006700320051,0.342
15,2010,G41006700320051,0.074
305,2010,G41006700320051,0.01
19,2010,G41006700320041,60.392
44,2010,G41006700320041,39.608
366,2010,G41006700308014,0.278
97,2010,G41006700308014,99.722
366,2010,G41006700308012,100
412,2010,G41006700324072,100
417,2010,G41000500202002,0.192
187,2010,G41000500202002,1.331
155,2010,G41000500202002,16.325
157,2010,G41000500202002,0.001
25,2010,G41000500202002,0.001
66,2010,G41000500202002,32.739
154,2010,G41000500202002,49.251
64,2010,G41000500202002,0.04
195,2010,G41000500202002,0.001
12,2010,G41000500202002,0.118
366,2010,G41006700319121,99.241
97,2010,G41006700319121,0.759
114,2010,G41006700330004,81.331
83,2010,G41006700330004,0.022
85,2010,G41006700330004,18.439
85,2010,G41006700336003,99.889
85,2010,G41006700336002,35.674
250,2010,G41006700336002,64.245
55,2010,G41000500221012,100
104,2010,G41006700318131,60.224
245,2010,G41006700318131,0.281
223,2010,G41006700318131,39.473
97,2010,G41006700318131,0.022
229,2010,G41006700315111,100
46,2010,G41006700316101,100
88,2010,G41000500226052,85.042
87,2010,G41000500226052,14.954
226,2010,G41000500226052,0.004
41,2010,G41000500205013,15.995
58,2010,G41000500205013,1.187
135,2010,G41000500205013,12.233
284,2010,G41000500205013,50.975
313,2010,G41000500205013,0.106
340,2010,G41000500211003,64.818
355,2010,G41000500211003,29.031
52,2010,G41000500211003,0.117
0,2010,G41000500211003,6.034
366,2010,G41006700319101,0.214
97,2010,G41006700319101,99.786
366,2010,G41006700319122,0.034
97,2010,G41006700319122,99.966
131,2010,G41000500205051,31.103
37,2010,G41000500205051,0.465
130,2010,G41000500205051,48.028
136,2010,G41000500205051,9.668
179,2010,G41000500205051,0.12
22,2010,G41000500205051,0.925
183,2010,G41000500205051,9.692
114,2010,G41006700322001,35.036
256,2010,G41006700322001,17.635
259,2010,G41006700322001,47.329
114,2010,G41006700322003,51.298
256,2010,G41006700322003,0.002
259,2010,G41006700322003,48.68
78,2010,G41000500232022,0.058
140,2010,G41000500232022,0.018
57,2010,G41000500232022,0.961
86,2010,G41000500232022,40.26
43,2010,G41000500232022,54.882
301,2010,G41000500232022,3.822
109,2010,G41000500219002,0.001
93,2010,G41000500219002,99.999
149,2010,G41000500228002,26.805
113,2010,G41000500228002,73.195
43,2010,G41000500232011,93.897
301,2010,G41000500232011,6.103
39,2010,G41006700315082,100
428,2010,G41006700315082,0
138,2010,G41000500204011,1.717
96,2010,G41000500204011,94.827
37,2010,G41000500213002,99.473
136,2010,G41000500213002,0.527
37,2010,G41000500214001,99.967
158,2010,G41000500214001,0.033
74,2010,G41000500224005,57.29
109,2010,G41000500224005,42.71
114,2010,G41006700323001,81.706
51,2010,G41006700323001,4.055
412,2010,G41006700323001,5.352
104,2010,G41006700323001,0.014
223,2010,G41006700323001,8.873
114,2010,G41006700317046,0.024
51,2010,G41006700317046,99.976
124,2010,G41000500234043,4.501
142,2010,G41000500234043,32.215
127,2010,G41000500234043,62.336
146,2010,G41000500234043,0.518
245,2010,G41006700318052,0.252
223,2010,G41006700318052,99.748
412,2010,G41006700326041,100
257,2010,G41006700313004,0.101
18,2010,G41006700313004,0.939
69,2010,G41006700313004,36.664
20,2010,G41006700313004,0.282
118,2010,G41006700313004,0.438
28,2010,G41006700313004,36.535
227,2010,G41006700313004,25.042
349,2010,G41005100058005,74.336
194,2010,G41005100058005,25.274
379,2010,G41005100058005,0.391
72,2010,G41005100098011,36.574
101,2010,G41005100098011,57.606
75,2010,G41005100098011,5.817
99,2010,G41005100098011,0.002
267,2010,G41005100065011,0.167
266,2010,G41005100065011,0.738
3,2010,G41005100065011,54.578
343,2010,G41005100065011,12.234
132,2010,G41005100065011,0.073
409,2010,G41005100065011,32.209
72,2010,G41005100099041,0.041
30,2010,G41005100099041,99.922
75,2010,G41005100099041,0.037
294,2010,G41005100103031,9.324
177,2010,G41005100103031,19.832
189,2010,G41005100103031,0.014
170,2010,G41005100103031,15.104
169,2010,G41005100103031,55.725
56,2010,G41005100104083,99.193
53,2010,G41005100104083,0.719
38,2010,G41005100104083,0.088
286,2010,G41005100065021,0.059
343,2010,G41005100065021,99.267
194,2010,G41005100065021,0.674
391,2010,G41005100065021,0
56,2010,G41005100104111,0.005
53,2010,G41005100104111,99.977
38,2010,G41005100104111,0.018
147,2010,G41005100003022,2.693
407,2010,G41005100003022,97.263
431,2010,G41005100003022,0.044
181,2010,G41005100001005,100
181,2010,G41005100001002,100
364,2010,G41005100035022,99.569
384,2010,G41005100035022,0.431
181,2010,G41005100002001,35.831
347,2010,G41005100002001,63.564
375,2010,G41005100002001,0.603
431,2010,G41005100002001,0.002
189,2010,G41005100104072,0.775
251,2010,G41005100104072,51.034
249,2010,G41005100104072,3.722
192,2010,G41005100104072,24.988
162,2010,G41005100104072,0.001
53,2010,G41005100104072,0.024
71,2010,G41005100104072,19.456
324,2010,G41005100056001,100
282,2010,G41005100081001,0.055
289,2010,G41005100081001,0
344,2010,G41005100081001,99.945
68,2010,G41005100083021,0.015
329,2010,G41005100083021,0
344,2010,G41005100083021,0.001
380,2010,G41005100083021,0.132
437,2010,G41005100083021,99.851
314,2010,G41005100083021,0.001
147,2010,G41005100004023,0.519
322,2010,G41005100004023,28.097
407,2010,G41005100004023,71.384
147,2010,G41005100087003,99.933
407,2010,G41005100087003,0.067
437,2010,G41005100090001,100
68,2010,G41005100006022,99.993
147,2010,G41005100006022,0.007
341,2010,G41005100090002,0.103
437,2010,G41005100090002,99.897
348,2010,G41005100007021,99.987
436,2010,G41005100007021,0.013
348,2010,G41005100008021,99.669
438,2010,G41005100008021,0.331
173,2010,G41005100029033,99.896
317,2010,G41005100029033,0.104
137,2010,G41005100099032,79.25
416,2010,G41005100099032,3.97
422,2010,G41005100099032,16.492
43,2010,G41005100099032,0.289
181,2010,G41005100010004,0.001
347,2010,G41005100010004,99.999
315,2010,G41005100013011,0.211
328,2010,G41005100013011,99.789
368,2010,G41005100034014,100
192,2010,G41005100103052,0.028
162,2010,G41005100103052,70.665
200,2010,G41005100103052,24.439
71,2010,G41005100103052,4.864
143,2010,G41005100103052,0.003
351,2010,G41005100015002,0.009
325,2010,G41005100015002,99.981
436,2010,G41005100015002,0.01
344,2010,G41005100016021,0.469
314,2010,G41005100016021,99.531
364,2010,G41005100035014,3.377
368,2010,G41005100035014,96.623
276,2010,G41005100036024,60.067
365,2010,G41005100036024,39.932
295,2010,G41005100036024,0.001
342,2010,G41005100091012,50.203
437,2010,G41005100091012,49.797
320,2010,G41005100017016,0.218
314,2010,G41005100017016,99.782
314,2010,G41005100017023,100
275,2010,G41005100037014,99.981
224,2010,G41005100037014,0.019
363,2010,G41005100038033,49.707
364,2010,G41005100038033,50.293
71,2010,G41005100105002,0.244
143,2010,G41005100105002,66.429
199,2010,G41005100105002,33.327
319,2010,G41005100019003,0.02
315,2010,G41005100019003,99.98
352,2010,G41005100020003,0.01
319,2010,G41005100020003,85.604
315,2010,G41005100020003,14.386
273,2010,G41005100039024,43.432
272,2010,G41005100039024,0.003
269,2010,G41005100039024,0.07
363,2010,G41005100039024,56.405
364,2010,G41005100039024,0.09
273,2010,G41005100040012,0.039
272,2010,G41005100040012,99.961
319,2010,G41005100023032,0.543
311,2010,G41005100023032,79.034
277,2010,G41005100023032,16.1
34,2010,G41005100023032,0.068
278,2010,G41005100023032,4.255
279,2010,G41005100025015,0
278,2010,G41005100025015,37.538
280,2010,G41005100025015,62.453
383,2010,G41005100025015,0.009
289,2010,G41005100093022,0
344,2010,G41005100093022,100
297,2010,G41005100027012,8.981
318,2010,G41005100027012,0.082
281,2010,G41005100027012,47.509
381,2010,G41005100027012,43.428
281,2010,G41005100028022,100
349,2010,G41005100046022,94.385
327,2010,G41005100046022,0.001
326,2010,G41005100046022,4.596
264,2010,G41005100046022,0.702
263,2010,G41005100046022,0.252
430,2010,G41005100046022,0.064
249,2010,G41005100104022,2.156
225,2010,G41005100104022,0.388
192,2010,G41005100104022,20.795
162,2010,G41005100104022,0.051
71,2010,G41005100104022,76.598
143,2010,G41005100104022,0.012
350,2010,G41005100011011,35.959
352,2010,G41005100011011,63.774
434,2010,G41005100011011,0.263
347,2010,G41005100011011,0.005
324,2010,G41005100050001,0.027
291,2010,G41005100050001,44.86
358,2010,G41005100050001,55.113
430,2010,G41005100050001,0.001
101,2010,G41005100101002,0.005
77,2010,G41005100101002,0.825
296,2010,G41005100101002,54.785
99,2010,G41005100101002,44.372
294,2010,G41005100101002,0.014
268,2010,G41005100070002,0.051
39,2010,G41005100070002,0.018
229,2010,G41005100070002,0.379
354,2010,G41005100070002,7.231
357,2010,G41005100070002,15.02
358,2010,G41005100070002,0.416
428,2010,G41005100070002,76.885
145,2010,G41000500229072,100
366,2010,G41006700308031,100
340,2010,G41000500216022,98.67
55,2010,G41000500216022,1.274
37,2010,G41000500216022,0.056
185,2010,G41000500216022,0
107,2010,G41006700310063,0.177
76,2010,G41006700310063,99.823
97,2010,G41006700319071,41.71
258,2010,G41006700319071,0.105
259,2010,G41006700319071,3.168
304,2010,G41006700319071,55.017
302,2010,G41006700314043,69.758
69,2010,G41006700314043,13.733
46,2010,G41006700314043,16.509
24,2010,G41006700316172,100
114,2010,G41006700317033,0.002
51,2010,G41006700317033,99.998
69,2010,G41006700315083,4.402
39,2010,G41006700315083,95.598
39,2010,G41006700315085,100
19,2010,G41006700320033,19.399
258,2010,G41006700320033,0.761
321,2010,G41006700320033,79.84
0,2010,G41000500222051,1.168
300,2010,G41000500222051,60.118
301,2010,G41000500222051,38.714
412,2010,G41006700326043,100
69,2010,G41006700312001,99.928
67,2010,G41006700312001,0.072
19,2010,G41006700320032,15.079
44,2010,G41006700320032,30.504
321,2010,G41006700320032,54.416
145,2010,G41000500229052,97.89
149,2010,G41000500229052,2.11
123,2010,G41000500239022,100
300,2010,G41000500221051,95.667
301,2010,G41000500221051,4.143
306,2010,G41000500221051,0.19
412,2010,G41006700326061,100
104,2010,G41006700319091,0.01
97,2010,G41006700319091,99.99
113,2010,G41006700321101,14.766
121,2010,G41006700321101,0.024
21,2010,G41006700321101,2.085
262,2010,G41006700321101,0.015
321,2010,G41006700321101,42.539
339,2010,G41006700321101,0.043
373,2010,G41006700321101,40.527
68,2010,G41000500222082,0
133,2010,G41000500222082,5.543
125,2010,G41000500222082,1.821
137,2010,G41000500222082,17.133
49,2010,G41000500222082,0.007
301,2010,G41000500222082,75.496
366,2010,G41006700308013,99.997
97,2010,G41006700308013,0.003
366,2010,G41000500203022,0.155
70,2010,G41000500203022,14.607
155,2010,G41000500203022,0
15,2010,G41000500203022,85.238
68,2010,G41000500222061,3.472
0,2010,G41000500222061,2.368
49,2010,G41000500222061,77.77
300,2010,G41000500222061,1.423
301,2010,G41000500222061,14.968
128,2010,G41000500239023,0.205
123,2010,G41000500239023,99.795
114,2010,G41006700330001,21.167
83,2010,G41006700330001,78.694
31,2010,G41006700330001,0.073
84,2010,G41006700330001,0.037
85,2010,G41006700330001,0.023
412,2010,G41006700330001,0.007
85,2010,G41006700336001,93.052
250,2010,G41006700336001,6.948
285,2010,G41000500206003,9.331
377,2010,G41000500206003,0
110,2010,G41000500206003,0.022
41,2010,G41000500206003,7.827
58,2010,G41000500206003,46.624
109,2010,G41000500206003,0.719
135,2010,G41000500206003,23.105
287,2010,G41000500206003,0.048
313,2010,G41000500206003,9.034
410,2010,G41000500206003,0.153
112,2010,G41000500242004,99.673
140,2010,G41000500242004,0.01
51,2010,G41006700316132,97.161
46,2010,G41006700316132,2.839
229,2010,G41006700315044,82.287
442,2010,G41006700315044,17.713
31,2010,G41006700331022,0.158
84,2010,G41006700331022,99.842
0,2010,G41000500216013,100
113,2010,G41000500244002,98.568
339,2010,G41000500244002,1.432
366,2010,G41006700319042,0.039
97,2010,G41006700319042,99.961
366,2010,G41006700319075,0.033
258,2010,G41006700319075,1.872
304,2010,G41006700319075,98.095
149,2010,G41000500227082,1.206
126,2010,G41000500227082,20.67
113,2010,G41000500227082,78.124
285,2010,G41000500205043,8.844
377,2010,G41000500205043,70.452
135,2010,G41000500205043,0.025
131,2010,G41000500205043,13.345
287,2010,G41000500205043,7.334
114,2010,G41006700322004,99.741
302,2010,G41006700314033,88.434
17,2010,G41006700314033,6.08
46,2010,G41006700314033,5.487
8,2010,G41000500227022,0
262,2010,G41000500227022,91.787
288,2010,G41000500227022,0.057
313,2010,G41000500227022,0.427
339,2010,G41000500227022,7.725
373,2010,G41000500227022,0.004
93,2010,G41000500219001,61.195
61,2010,G41000500219001,38.779
106,2010,G41000500219001,0.025
51,2010,G41006700316151,99.999
412,2010,G41006700316151,0.001
229,2010,G41006700315121,100
39,2010,G41006700315084,99.126
229,2010,G41006700315084,0.685
428,2010,G41006700315084,0.189
113,2010,G41000500244001,62.887
339,2010,G41000500244001,37.113
229,2010,G41006700315133,100
74,2010,G41000500224002,100
51,2010,G41006700317042,100
412,2010,G41006700326045,98.217
442,2010,G41006700326045,1.783
51,2010,G41006700317043,99.932
223,2010,G41006700317043,0.068
366,2010,G41006700306003,100
145,2010,G41000500229071,100
229,2010,G41006700315143,100
30,2010,G41005100099042,98.612
75,2010,G41005100099042,0.827
47,2010,G41005100099042,0.561
358,2010,G41005100048003,100
181,2010,G41005100001004,100
275,2010,G41005100036012,0.087
224,2010,G41005100036012,0
276,2010,G41005100036012,99.806
295,2010,G41005100036012,0.107
434,2010,G41005100060021,2.854
194,2010,G41005100060021,91.292
391,2010,G41005100060021,5.854
282,2010,G41005100080021,95.855
298,2010,G41005100080021,3.996
289,2010,G41005100080021,0.137
367,2010,G41005100080021,0.012
344,2010,G41005100092021,61.273
323,2010,G41005100092021,0.114
342,2010,G41005100092021,38.613
365,2010,G41005100030002,0.009
362,2010,G41005100030002,0.001
381,2010,G41005100030002,99.987
383,2010,G41005100030002,0.003
352,2010,G41005100012011,46.746
319,2010,G41005100012011,0.013
328,2010,G41005100012011,53.241
328,2010,G41005100014002,99.964
351,2010,G41005100014002,0.001
325,2010,G41005100014002,0.036
325,2010,G41005100015001,100
349,2010,G41005100046021,71.314
327,2010,G41005100046021,9.107
326,2010,G41005100046021,0.032
430,2010,G41005100046021,19.546
37,2010,G41000500202005,5.699
136,2010,G41000500202005,15.173
139,2010,G41000500202005,1.935
178,2010,G41000500202005,23.468
167,2010,G41000500202005,0.03
157,2010,G41000500202005,0.004
176,2010,G41000500202005,53.369
255,2010,G41000500202005,0.322
73,2010,G41000500203031,18.405
12,2010,G41000500203031,81.595
0,2010,G41000500222013,100
114,2010,G41006700318041,0.05
104,2010,G41006700318041,20.802
223,2010,G41006700318041,79.148
97,2010,G41006700318041,0
84,2010,G41006700332003,100
51,2010,G41006700316153,100
165,2010,G41000500225003,0
413,2010,G41000500225003,49.369
188,2010,G41000500225003,50.483
410,2010,G41000500225003,0.148
69,2010,G41006700304013,6.272
35,2010,G41006700304013,4.072
20,2010,G41006700304013,89.657
281,2010,G41005100029013,26.955
331,2010,G41005100029013,53.852
362,2010,G41005100029013,19.193
275,2010,G41005100038021,51.69
269,2010,G41005100038021,0.073
363,2010,G41005100038021,48.237
105,2010,G41005100069002,0.001
349,2010,G41005100069002,93.105
346,2010,G41005100069002,0.01
180,2010,G41005100069002,6.884
366,2010,G41006700308032,100
229,2010,G41006700315043,100
43,2010,G41000500232021,100
412,2010,G41006700325012,100
51,2010,G41006700317052,99.984
46,2010,G41006700317052,0.016
51,2010,G41006700316121,94.141
46,2010,G41006700316121,5.859
107,2010,G41006700310043,100
342,2010,G41005100097023,92.689
101,2010,G41005100097023,7.311
422,2010,G41005100099034,100
251,2010,G41005100104073,0.571
53,2010,G41005100104073,99.429
322,2010,G41005100005014,100
348,2010,G41005100005014,0
341,2010,G41005100089011,4.455
137,2010,G41005100089011,95.528
422,2010,G41005100089011,0.003
437,2010,G41005100089011,0.01
301,2010,G41005100089011,0.004
350,2010,G41005100012021,86.753
352,2010,G41005100012021,0
328,2010,G41005100012021,0.003
351,2010,G41005100012021,13.244
315,2010,G41005100019001,74.986
293,2010,G41005100019001,2.319
281,2010,G41005100019001,0.007
320,2010,G41005100019001,22.688
350,2010,G41005100057003,4.514
324,2010,G41005100057003,95.326
434,2010,G41005100057003,0.16
3,2010,G41005100065013,99.911
132,2010,G41005100065013,0.083
65,2010,G41005100065013,0.007
409,2010,G41005100065013,0
175,2010,G41000500214003,2.163
37,2010,G41000500214003,75.42
158,2010,G41000500214003,0.374
191,2010,G41000500214003,22.042
19,2010,G41006700320042,28.368
262,2010,G41006700320042,0.023
288,2010,G41006700320042,59.023
373,2010,G41006700320042,12.586
20,2010,G41006700309002,0.027
366,2010,G41006700309002,99.973
366,2010,G41006700308061,99.938
15,2010,G41006700308061,0.062
147,2010,G41000500216014,3.76
0,2010,G41000500216014,96.24
105,2010,G41006700303003,27.847
18,2010,G41006700303003,24.245
20,2010,G41006700303003,0.016
303,2010,G41006700303003,47.892
134,2010,G41000500204042,93.081
9,2010,G41000500204042,6.878
262,2010,G41000500204042,0.041
0,2010,G41000500216012,100
24,2010,G41006700326071,1.209
229,2010,G41006700326071,0.009
412,2010,G41006700326071,64.135
442,2010,G41006700326071,34.647
78,2010,G41000500231002,95.788
140,2010,G41000500231002,0.088
57,2010,G41000500231002,4.124
177,2010,G41005100104101,0.068
189,2010,G41005100104101,0.004
251,2010,G41005100104101,99.928
298,2010,G41005100079001,99.968
367,2010,G41005100079001,0.032
367,2010,G41005100102003,0.001
36,2010,G41005100102003,13.807
77,2010,G41005100102003,5.238
218,2010,G41005100102003,2.109
246,2010,G41005100102003,65.016
296,2010,G41005100102003,13.672
220,2010,G41005100102003,0.001
170,2010,G41005100102003,0.001
418,2010,G41005100102003,0.049
147,2010,G41005100005012,0.03
322,2010,G41005100005012,99.97
319,2010,G41005100023031,0.009
311,2010,G41005100023031,27.47
291,2010,G41005100023031,0.298
277,2010,G41005100023031,71.979
358,2010,G41005100023031,0.016
364,2010,G41005100023031,0.227
319,2010,G41005100025023,1.793
278,2010,G41005100025023,0.004
312,2010,G41005100025023,98.203
271,2010,G41005100041022,48.597
40,2010,G41005100041022,51.403
343,2010,G41005100067011,0
132,2010,G41005100067011,0.264
63,2010,G41005100067011,99.736
186,2010,G41000500209003,99.826
172,2010,G41000500209003,0.049
355,2010,G41000500209003,0
52,2010,G41000500209003,0.125
84,2010,G41006700333012,100
3,2010,G41006700305023,15.365
65,2010,G41006700305023,83.67
20,2010,G41006700305023,0.966
112,2010,G41000500236003,83.432
78,2010,G41000500236003,16.374
140,2010,G41000500236003,0.193
46,2010,G41006700315061,6.131
229,2010,G41006700315061,93.869
65,2010,G41006700306002,0.069
366,2010,G41006700306002,99.931
412,2010,G41006700326034,100
97,2010,G41006700319041,100
148,2010,G41000500229011,0.282
145,2010,G41000500229011,84.173
110,2010,G41000500229011,15.361
339,2010,G41000500229011,0.185
51,2010,G41006700316131,99.51
46,2010,G41006700316131,0.49
353,2010,G41005100071001,1.637
357,2010,G41005100071001,0.029
428,2010,G41005100071001,0.002
442,2010,G41005100071001,0.629
173,2010,G41005100029034,99.873
317,2010,G41005100029034,0.127
68,2010,G41005100089013,0.023
125,2010,G41005100089013,0.002
137,2010,G41005100089013,99.951
437,2010,G41005100089013,0.013
49,2010,G41005100089013,0
301,2010,G41005100089013,0.011
363,2010,G41005100038031,49.745
364,2010,G41005100038031,50.255
281,2010,G41005100027011,35.096
362,2010,G41005100027011,0.018
381,2010,G41005100027011,64.886
316,2010,G41005100047003,4.844
358,2010,G41005100047003,94.888
430,2010,G41005100047003,0.268
412,2010,G41006700324065,100
114,2010,G41006700319081,31.197
97,2010,G41006700319081,68.641
259,2010,G41006700319081,0.149
304,2010,G41006700319081,0.013
51,2010,G41006700317062,99.953
223,2010,G41006700317062,0.047
93,2010,G41000500221082,10.767
16,2010,G41000500221082,86.093
55,2010,G41000500221082,1.915
301,2010,G41000500221082,1.225
144,2010,G41000500224003,1.05
74,2010,G41000500224003,98.95
46,2010,G41006700315071,14.391
39,2010,G41006700315071,83.462
229,2010,G41006700315071,0.256
414,2010,G41006700315071,0.168
421,2010,G41006700315071,1.724
257,2010,G41006700302001,78.096
18,2010,G41006700302001,10.307
69,2010,G41006700302001,11.316
39,2010,G41006700302001,0.125
28,2010,G41006700302001,0.001
419,2010,G41006700302001,0.156
349,2010,G41005100060011,0.01
434,2010,G41005100060011,12.645
435,2010,G41005100060011,66.713
194,2010,G41005100060011,20.632
156,2010,G41005100078001,0.085
95,2010,G41005100078001,9.44
298,2010,G41005100078001,90.475
147,2010,G41005100088002,100
351,2010,G41005100009011,100
60,2010,G41005100033012,100
320,2010,G41005100018012,99.843
325,2010,G41005100018012,0.157
273,2010,G41005100040022,100
272,2010,G41005100040022,0
370,2010,G41005100026001,14.145
381,2010,G41005100026001,85.789
383,2010,G41005100026001,0.067
77,2010,G41005100096051,0.258
418,2010,G41005100096051,99.742
76,2010,G41006700310062,99.817
35,2010,G41006700310062,0.037
366,2010,G41006700310062,0.146
51,2010,G41006700316141,99.486
24,2010,G41006700316141,0.002
412,2010,G41006700316141,0.512
115,2010,G41000500230021,16.573
89,2010,G41000500230021,0
120,2010,G41000500230021,27.884
219,2010,G41000500230021,55.543
123,2010,G41000500237001,0.377
148,2010,G41000500237001,0.824
89,2010,G41000500237001,43.554
145,2010,G41000500237001,16.258
120,2010,G41000500237001,38.987
223,2010,G41006700318051,100
121,2010,G41006700321071,0.04
21,2010,G41006700321071,0.084
0,2010,G41006700321071,3.503
19,2010,G41006700321071,0.048
44,2010,G41006700321071,11.729
321,2010,G41006700321071,84.597
157,2010,G41000500201003,0.394
176,2010,G41000500201003,0.008
195,2010,G41000500201003,99.598
434,2010,G41005100062001,22.688
161,2010,G41005100062001,0.022
244,2010,G41005100062001,0.055
391,2010,G41005100062001,77.235
189,2010,G41005100103063,99.614
162,2010,G41005100103063,0.232
200,2010,G41005100103063,0.154
275,2010,G41005100072021,0.001
224,2010,G41005100072021,1.409
272,2010,G41005100072021,0.036
270,2010,G41005100072021,1.911
269,2010,G41005100072021,18.527
40,2010,G41005100072021,54.094
